Pos0x,Pos0y,Rot0,Pos1x,Pos1y,Rot1
0.0372824,-3.244905,12.50922,-0.001780152,-3.19939,21.75402
0.03724261,-3.242618,12.51426,-0.00266819,-3.197164,21.77679
0.03767817,-3.241482,12.50815,-0.001779485,-3.197164,21.75939
0.03633385,-3.2426,12.53153,-0.000445354,-3.202734,21.7199
0.03684684,-3.246042,12.51534,-0.0008901715,-3.201618,21.73127
0.03771795,-3.243767,12.5031,-0.001780152,-3.19939,21.75402
0.0358608,-3.241451,12.54269,-0.001338887,-3.204971,21.73201
0.0354641,-3.244871,12.54375,-0.001336598,-3.202736,21.73732
0.03680706,-3.243755,12.52039,-0.001783705,-3.203854,21.74337
0.03593799,-3.246024,12.5326,-0.0004451037,-3.200504,21.72523
0.03684684,-3.246042,12.51534,-0.0004461288,-3.198276,21.73059
0.03641129,-3.247179,12.52146,-0.001782691,-3.201621,21.7487
0.0372824,-3.244905,12.50922,-0.001776016,-3.194936,21.76473
0.0387496,-3.250659,12.47077,-0.001333737,-3.196049,21.75335
0.04397539,-3.261125,12.35356,-0.001780152,-3.19939,21.75402
0.0498427,-3.277489,12.21605,-0.0008886576,-3.19716,21.74195
0.06157436,-3.301234,11.96222,-0.0004461288,-3.198276,21.73059
0.07021286,-3.324037,11.77274,-0.001779485,-3.197164,21.75939
0.08300916,-3.352118,11.50779,-0.0008911967,-3.19939,21.73662
0.09641407,-3.388061,11.23319,-0.002229118,-3.202735,21.75473
0.1156321,-3.435002,10.86218,-0.001776016,-3.194936,21.76473
0.139762,-3.476891,10.43039,-0.0008924603,-3.203854,21.72596
0.1702623,-3.518755,9.913536,-0.001335585,-3.200503,21.74265
0.2034431,-3.549784,9.37513,-0.001336598,-3.202736,21.73732
0.2373687,-3.592185,8.847122,-0.001780152,-3.19939,21.75402
0.2794036,-3.65663,8.232754,-0.001338887,-3.204971,21.73201
0.3190422,-3.714126,7.686399,-0.001782691,-3.201621,21.7487
0.3621201,-3.783194,7.13559,-0.002229118,-3.202735,21.75473
0.4082089,-3.836631,6.556843,-0.001338887,-3.204971,21.73201
0.4473228,-3.877023,6.080637,0.0004433274,-3.196049,21.71854
0.4899123,-3.918272,5.577934,0.0004447818,-3.200504,21.70783
0.5105786,-3.95625,5.375921,1.323223E-06,-3.199387,21.71919
0.517509,-3.979591,5.330853,0.0004443526,-3.198276,21.71318
0.5145149,-4.002133,5.414362,2.980232E-07,-3.197159,21.72455
0.5116886,-4.018735,5.483736,-0.0008911967,-3.19939,21.73662
0.5179195,-4.045594,5.456989,-0.0008901715,-3.201618,21.73127
0.5264577,-4.105956,5.471304,-0.0008911967,-3.19939,21.73662
0.5176917,-4.188762,5.751257,3.933906E-07,-3.201618,21.71386
0.4899628,-4.249285,6.214661,-0.000445354,-3.202734,21.7199
0.4575002,-4.329862,6.766907,0.001336193,-3.200504,21.69042
0.4224033,-4.381338,7.285734,-0.001335585,-3.200503,21.74265
0.3830644,-4.449739,7.877953,-0.001780152,-3.19939,21.75402
0.3429248,-4.512622,8.460035,-0.0008911967,-3.19939,21.73662
0.3019335,-4.556718,9.012794,-0.0026703,-3.199389,21.77143
0.2578469,-4.612682,9.613306,1.323223E-06,-3.199387,21.71919
0.1920564,-4.733929,10.54572,-0.001780152,-3.19939,21.75402
0.1739756,-4.781724,10.81707,-0.002229118,-3.202735,21.75473
0.1404503,-4.906556,11.36272,-0.002223873,-3.198275,21.7654
0.1318848,-4.956229,11.5251,-0.000445354,-3.202734,21.7199
0.133726,-4.990327,11.55275,-0.001783705,-3.203854,21.74337
0.1438937,-5.010552,11.47195,-0.001785994,-3.206089,21.73806
0.1592337,-5.016739,11.31631,-0.001782691,-3.201621,21.7487
0.1775874,-5.037138,11.15119,-0.001336598,-3.202736,21.73732
0.1955717,-5.045424,10.97317,-0.0008886576,-3.19716,21.74195
0.206533,-5.074004,10.90356,-0.002223873,-3.198275,21.7654
0.2210822,-5.106843,10.80576,0.001338398,-3.204972,21.67979
0.2268178,-5.156263,10.83053,-0.0004461288,-3.198276,21.73059
0.2254575,-5.212257,10.94157,-0.001335084,-3.198276,21.74799
0.216002,-5.296073,11.18419,-0.001335084,-3.198276,21.74799
0.1993721,-5.385219,11.507,-3.695488E-07,-3.203854,21.70855
0.179928,-5.466892,11.84174,-0.001336598,-3.202736,21.73732
0.150523,-5.569215,12.30531,-0.000445354,-3.202734,21.7199
0.1185792,-5.699675,12.83618,-0.001780152,-3.19939,21.75402
0.0866617,-5.827718,13.35602,-0.0004451037,-3.200504,21.72523
0.0504129,-5.982903,13.95626,-0.0008901715,-3.201618,21.73127
0.01198742,-6.14992,14.58931,-0.001336598,-3.202736,21.73732
-0.01847473,-6.305303,15.12708,-0.001780152,-3.19939,21.75402
-0.05179042,-6.479539,15.71906,-0.001782691,-3.201621,21.7487
-0.09798692,-6.660919,16.42398,-0.002673686,-3.201622,21.76611
-0.1326613,-6.810084,16.97158,-0.002223873,-3.198275,21.7654
-0.1648044,-6.98048,17.5351,-3.695488E-07,-3.203854,21.70855
-0.1880902,-7.117483,17.96758,-0.001782691,-3.201621,21.7487
-0.2015467,-7.258058,18.33407,-0.001336598,-3.202736,21.73732
-0.2143285,-7.364089,18.63144,-0.001336598,-3.202736,21.73732
-0.2080027,-7.437748,18.7294,-0.002229118,-3.202735,21.75473
-0.203255,-7.486144,18.79107,-0.0008886576,-3.19716,21.74195
-0.1898105,-7.537276,18.79803,-0.0008901715,-3.201618,21.73127
-0.1822126,-7.580778,18.83271,-0.0026703,-3.199389,21.77143
-0.1735601,-7.637177,18.88791,2.980232E-07,-3.197159,21.72455
-0.1613426,-7.711709,18.95847,3.933906E-07,-3.201618,21.71386
-0.1565455,-7.786373,19.08323,-0.00266819,-3.197164,21.77679
-0.1550566,-7.902558,19.32182,-0.0004461288,-3.198276,21.73059
-0.1475664,-7.988085,19.45776,3.933906E-07,-3.201618,21.71386
-0.1446812,-8.118,19.72533,-0.001776016,-3.194936,21.76473
-0.1497939,-8.248295,20.04982,-0.001336598,-3.202736,21.73732
-0.1545451,-8.428762,20.48993,0.0004443526,-3.198276,21.71318
-0.1652575,-8.620331,20.99883,-0.000445354,-3.202734,21.7199
-0.1656365,-8.78885,21.39711,0.0004443526,-3.198276,21.71318
-0.1757972,-8.933867,21.8027,-0.0008886695,-3.194936,21.74733
-0.1657432,-9.02908,21.97341,-0.001335585,-3.200503,21.74265
-0.1456961,-9.082149,21.98686,-0.0008886576,-3.19716,21.74195
-0.1233465,-9.09556,21.89142,-0.001335585,-3.200503,21.74265
-0.04187091,-9.043098,21.29346,-0.001779485,-3.197164,21.75939
0.01042776,-9.00879,20.90679,0.0004443526,-3.198276,21.71318
0.06093036,-8.987538,20.56298,-0.0008901715,-3.201618,21.73127
0.1110602,-8.95557,20.19321,-0.003118086,-3.200507,21.77749
0.1568261,-8.947268,19.90977,-0.001786757,-3.208329,21.73277
0.1941053,-8.960062,19.73117,-0.0008911967,-3.19939,21.73662
0.2241405,-8.975523,19.60205,-0.0008886695,-3.194936,21.74733
0.2412562,-9.004336,19.58286,-0.002223873,-3.198275,21.7654
0.2598988,-9.03047,19.54876,-0.001783705,-3.203854,21.74337
0.2743922,-9.064589,19.56051,2.980232E-07,-3.197159,21.72455
0.2677377,-9.144033,19.81442,-0.00266819,-3.197164,21.77679
0.2582729,-9.183874,19.9756,0.0004443526,-3.198276,21.71318
0.242751,-9.229101,20.18452,-0.0004461288,-3.198276,21.73059
0.2332002,-9.274247,20.36016,-0.0004461288,-3.198276,21.73059
0.2243102,-9.351156,20.61896,-0.0004451037,-3.200504,21.72523
0.2117629,-9.412238,20.85413,-0.001335585,-3.200503,21.74265
0.179008,-9.492107,21.24864,-0.0008911967,-3.19939,21.73662
0.1438887,-9.558695,21.61787,3.933906E-07,-3.201618,21.71386
0.1115711,-9.63578,21.99926,-0.001335084,-3.198276,21.74799
0.07036291,-9.667807,22.30415,-0.001783705,-3.203854,21.74337
0.04175965,-9.710289,22.56984,-0.002229118,-3.202735,21.75473
0.01128399,-9.744772,22.82319,-0.003110301,-3.196049,21.78818
-0.02742958,-9.755345,23.05568,-0.0008901715,-3.201618,21.73127
-0.04996739,-9.744697,23.14665,-0.0008911967,-3.19939,21.73662
-0.08706035,-9.747178,23.3499,0.0008901,-3.19716,21.70714
-0.1193061,-9.746964,23.52076,-0.0004461288,-3.198276,21.73059
-0.1368549,-9.733576,23.57954,-0.001779485,-3.197164,21.75939
-0.1397714,-9.712365,23.54026,-0.0004451037,-3.200504,21.72523
-0.1254145,-9.72043,23.48439,-0.001336598,-3.202736,21.73732
-0.1190458,-9.725779,23.46428,-0.003113937,-3.198276,21.78282
-0.1237735,-9.717795,23.46878,-0.002230811,-3.204972,21.74942
